NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	GOBP_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	Details ...	54	0.68987906	1.8691455	0.0	0.0018424427	0.032	2687	tags=48%, list=17%, signal=58%	
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	Details ...	38	0.7169235	1.8639392	0.0	0.0022753617	0.038	2890	tags=53%, list=18%, signal=64%	
GOBP_LYMPHOCYTE_CHEMOTAXIS	GOBP_LYMPHOCYTE_CHEMOTAXIS	Details ...	34	0.72909343	1.8629577	0.0	0.0022517706	0.04	2378	tags=50%, list=15%, signal=58%	
GOBP_RESPONSE_TO_TYPE_I_INTERFERON	GOBP_RESPONSE_TO_TYPE_I_INTERFERON	Details ...	80	0.66455925	1.8620423	0.0	0.0021816082	0.041	2491	tags=40%, list=15%, signal=47%	
GOBP_T_HELPER_1_TYPE_IMMUNE_RESPONSE	GOBP_T_HELPER_1_TYPE_IMMUNE_RESPONSE	Details ...	33	0.73191196	1.8503038	0.0	0.0032219973	0.065	1362	tags=42%, list=8%, signal=46%	
GOBP_INTERFERON_GAMMA_PRODUCTION	GOBP_INTERFERON_GAMMA_PRODUCTION		74	0.65987355	1.8495023	0.0	0.003112249	0.066	2127	tags=43%, list=13%, signal=50%	
GOBP_DNA_METHYLATION	GOBP_DNA_METHYLATION		62	0.6676439	1.8385669	0.0	0.0044737817	0.097	612	tags=19%, list=4%, signal=20%	
GOBP_MONOCYTE_DIFFERENTIATION	GOBP_MONOCYTE_DIFFERENTIATION		30	0.7313344	1.8293728	0.0	0.0053992355	0.121	1744	tags=40%, list=11%, signal=45%	
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY	GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY		46	0.6855266	1.8227175	0.0	0.0065152696	0.151	2890	tags=54%, list=18%, signal=66%	
GOBP_RESPONSE_TO_INTERFERON_GAMMA	GOBP_RESPONSE_TO_INTERFERON_GAMMA		151	0.6227628	1.8183143	0.0	0.0073940232	0.178	2074	tags=38%, list=13%, signal=43%	
GOBP_REGULATION_OF_T_CELL_MIGRATION	GOBP_REGULATION_OF_T_CELL_MIGRATION		30	0.71793574	1.816271	0.0	0.007428109	0.186	858	tags=30%, list=5%, signal=32%	
GOBP_INTERLEUKIN_10_PRODUCTION	GOBP_INTERLEUKIN_10_PRODUCTION		37	0.6978853	1.8095553	0.0	0.008346073	0.215	2801	tags=57%, list=17%, signal=68%	
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION		308	0.6117468	1.8090055	0.0	0.008146561	0.218	2438	tags=42%, list=15%, signal=48%	
GOBP_LYMPHOCYTE_MIGRATION	GOBP_LYMPHOCYTE_MIGRATION		76	0.6422443	1.8084109	0.0	0.007928985	0.219	2378	tags=41%, list=15%, signal=48%	
GOBP_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	GOBP_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE		33	0.72397906	1.8038578	0.0	0.008462347	0.243	2720	tags=55%, list=17%, signal=65%	
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE		132	0.6227685	1.8023659	0.0	0.008426233	0.251	2925	tags=38%, list=18%, signal=46%	
GOBP_MALE_MEIOTIC_NUCLEAR_DIVISION	GOBP_MALE_MEIOTIC_NUCLEAR_DIVISION		36	0.7044844	1.8019004	0.0	0.008249172	0.254	1610	tags=33%, list=10%, signal=37%	
GOBP_REGULATION_OF_CELLULAR_EXTRAVASATION	GOBP_REGULATION_OF_CELLULAR_EXTRAVASATION		25	0.73692876	1.8017415	0.0011947431	0.008026834	0.255	1389	tags=48%, list=9%, signal=52%	
GOBP_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY	GOBP_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY		75	0.64706874	1.801205	0.0	0.007871718	0.257	2649	tags=44%, list=16%, signal=52%	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION		46	0.6841021	1.8011099	0.0	0.0076468117	0.257	2421	tags=43%, list=15%, signal=51%	
GOBP_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	GOBP_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE		19	0.7818828	1.8007747	0.0	0.007485661	0.258	1252	tags=58%, list=8%, signal=63%	
GOBP_T_CELL_CHEMOTAXIS	GOBP_T_CELL_CHEMOTAXIS		17	0.7820137	1.7946888	0.0	0.008303733	0.288	1580	tags=47%, list=10%, signal=52%	
GOBP_T_CELL_CYTOKINE_PRODUCTION	GOBP_T_CELL_CYTOKINE_PRODUCTION		25	0.7344503	1.7884691	0.0011918951	0.009126625	0.32	2925	tags=56%, list=18%, signal=68%	
GOBP_CELLULAR_EXTRAVASATION	GOBP_CELLULAR_EXTRAVASATION		56	0.6573564	1.7849025	0.0	0.009506376	0.337	2421	tags=41%, list=15%, signal=48%	
GOBP_T_CELL_MEDIATED_IMMUNITY	GOBP_T_CELL_MEDIATED_IMMUNITY		71	0.64288074	1.782874	0.0	0.009796733	0.353	2925	tags=45%, list=18%, signal=55%	
GOBP_T_CELL_MIGRATION	GOBP_T_CELL_MIGRATION		48	0.66516995	1.7749634	0.0	0.011330426	0.401	2378	tags=44%, list=15%, signal=51%	
GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY	GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY		70	0.6451067	1.7745343	0.0	0.011126084	0.403	2890	tags=47%, list=18%, signal=57%	
GOBP_RESPONSE_TO_CHEMOKINE	GOBP_RESPONSE_TO_CHEMOKINE		53	0.65969855	1.7723978	0.0	0.011273403	0.411	2440	tags=43%, list=15%, signal=51%	
GOBP_POSITIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS	GOBP_POSITIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS		20	0.75657815	1.7673554	0.0	0.012021043	0.436	1804	tags=45%, list=11%, signal=51%	
GOBP_ESTABLISHMENT_OF_ENDOTHELIAL_BARRIER	GOBP_ESTABLISHMENT_OF_ENDOTHELIAL_BARRIER		43	0.66710913	1.7627687	0.0	0.013165739	0.475	4162	tags=58%, list=26%, signal=78%	
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE		40	0.6657871	1.7603306	0.0	0.013599235	0.496	1812	tags=38%, list=11%, signal=42%	
GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL		23	0.7292554	1.757449	0.0	0.014131366	0.513	1756	tags=43%, list=11%, signal=49%	
GOBP_MONONUCLEAR_CELL_MIGRATION	GOBP_MONONUCLEAR_CELL_MIGRATION		131	0.6040378	1.7478833	0.0	0.01716978	0.593	2378	tags=37%, list=15%, signal=43%	
GOBP_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY		21	0.72968	1.7447966	0.0025125628	0.01818772	0.625	3188	tags=57%, list=20%, signal=71%	
GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE		15	0.7768817	1.7429087	0.003916449	0.018541358	0.637	2335	tags=67%, list=14%, signal=78%	
GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY	GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY		37	0.66964865	1.7374805	0.0	0.020504	0.667	2973	tags=43%, list=18%, signal=53%	
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION		56	0.63342786	1.7367747	0.0	0.020357644	0.675	1627	tags=32%, list=10%, signal=36%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL		18	0.7653252	1.7336282	0.0	0.021415338	0.7	1756	tags=44%, list=11%, signal=50%	
GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS	GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS		39	0.67290086	1.7327274	0.0	0.021326233	0.706	1599	tags=33%, list=10%, signal=37%	
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS		184	0.5895649	1.7318059	0.0	0.021406623	0.713	2925	tags=37%, list=18%, signal=45%	
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY	GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY		15	0.78126276	1.7291005	0.0012919897	0.022438994	0.737	1139	tags=33%, list=7%, signal=36%	
GOBP_REGULATION_OF_CELL_KILLING	GOBP_REGULATION_OF_CELL_KILLING		56	0.63618416	1.7270153	0.0	0.022982962	0.756	3103	tags=50%, list=19%, signal=62%	
GOBP_POSITIVE_CHEMOTAXIS	GOBP_POSITIVE_CHEMOTAXIS		47	0.6503365	1.7264042	0.0	0.02282451	0.76	1029	tags=32%, list=6%, signal=34%	
GOBP_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	GOBP_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL		37	0.66842484	1.723419	0.0011261262	0.02354595	0.772	1756	tags=32%, list=11%, signal=36%	
GOBP_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS	GOBP_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS		15	0.77159286	1.721503	0.0013089005	0.023920484	0.784	2213	tags=40%, list=14%, signal=46%	
GOBP_REGULATION_OF_MONOCYTE_CHEMOTAXIS	GOBP_REGULATION_OF_MONOCYTE_CHEMOTAXIS		19	0.73833233	1.72134	0.0024630541	0.023573745	0.784	2139	tags=47%, list=13%, signal=55%	
GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY	GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY		169	0.58862895	1.7195648	0.0	0.024069495	0.793	2925	tags=37%, list=18%, signal=45%	
GOBP_KERATINOCYTE_MIGRATION	GOBP_KERATINOCYTE_MIGRATION		15	0.77892864	1.7172825	0.002538071	0.02460653	0.802	2288	tags=47%, list=14%, signal=54%	
GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION		83	0.6077748	1.7166027	0.0	0.024509648	0.806	2352	tags=34%, list=15%, signal=39%	
GOBP_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY		40	0.65466255	1.7163627	0.0	0.02423189	0.806	2765	tags=38%, list=17%, signal=45%	
GOBP_POSITIVE_REGULATION_OF_REPRODUCTIVE_PROCESS	GOBP_POSITIVE_REGULATION_OF_REPRODUCTIVE_PROCESS		51	0.63875586	1.7141694	0.0	0.024980584	0.824	2773	tags=43%, list=17%, signal=52%	
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION		322	0.5790562	1.7137241	0.0	0.024841346	0.829	2917	tags=38%, list=18%, signal=45%	
GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION		18	0.7429603	1.7130793	0.0024539877	0.024746332	0.831	2890	tags=61%, list=18%, signal=74%	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION		30	0.6697063	1.7094601	0.002352941	0.02613433	0.863	2720	tags=50%, list=17%, signal=60%	
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION		69	0.6124958	1.7084479	0.0	0.026299547	0.871	1647	tags=32%, list=10%, signal=35%	
GOBP_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE		49	0.633921	1.7070814	0.0	0.026590519	0.879	1508	tags=31%, list=9%, signal=34%	
GOBP_ENDODERM_FORMATION	GOBP_ENDODERM_FORMATION		46	0.6428441	1.704879	0.0	0.027358172	0.892	3025	tags=52%, list=19%, signal=64%	
GOBP_INTERLEUKIN_6_PRODUCTION	GOBP_INTERLEUKIN_6_PRODUCTION		104	0.59376544	1.7046508	0.0	0.027071573	0.893	2513	tags=38%, list=16%, signal=45%	
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY		30	0.67190856	1.6996237	0.0011614402	0.02906767	0.906	2890	tags=53%, list=18%, signal=65%	
GOBP_POSITIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION		44	0.6403078	1.699455	0.001109878	0.028827542	0.907	2890	tags=48%, list=18%, signal=58%	
GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY		44	0.64215994	1.699453	0.0	0.028448232	0.907	2890	tags=48%, list=18%, signal=58%	
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS		50	0.6323865	1.6984069	0.0010752688	0.02880814	0.913	2491	tags=42%, list=15%, signal=49%	
GOBP_INTERLEUKIN_1_PRODUCTION	GOBP_INTERLEUKIN_1_PRODUCTION		80	0.59765565	1.6981555	0.0	0.028603585	0.913	2421	tags=36%, list=15%, signal=42%	
GOBP_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION	GOBP_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION		23	0.70777935	1.6975609	0.0071856286	0.028591014	0.914	2335	tags=52%, list=14%, signal=61%	
GOBP_COLLAGEN_FIBRIL_ORGANIZATION	GOBP_COLLAGEN_FIBRIL_ORGANIZATION		44	0.6503056	1.6962829	0.0011037528	0.02879749	0.916	2438	tags=48%, list=15%, signal=56%	
GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS		150	0.5785048	1.6956229	0.0	0.028930202	0.923	2924	tags=37%, list=18%, signal=45%	
GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION	GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION		44	0.6464352	1.6937088	0.0	0.029644623	0.931	2857	tags=39%, list=18%, signal=47%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION		100	0.5960413	1.6928825	0.0	0.02980855	0.936	1839	tags=30%, list=11%, signal=34%	
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE		97	0.59904253	1.6915035	0.0010309279	0.03010026	0.938	3104	tags=40%, list=19%, signal=49%	
GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS	GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS		35	0.6574318	1.6900967	0.0011185682	0.030525034	0.942	1802	tags=34%, list=11%, signal=39%	
GOBP_DIGESTIVE_SYSTEM_PROCESS	GOBP_DIGESTIVE_SYSTEM_PROCESS		55	0.6243899	1.6895338	0.0010775862	0.030490724	0.943	2416	tags=38%, list=15%, signal=45%	
GOBP_COLLAGEN_METABOLIC_PROCESS	GOBP_COLLAGEN_METABOLIC_PROCESS		85	0.6017326	1.6894281	0.0	0.03020374	0.943	1908	tags=32%, list=12%, signal=36%	
GOBP_INTERLEUKIN_12_PRODUCTION	GOBP_INTERLEUKIN_12_PRODUCTION		41	0.6548755	1.6892387	0.0033482143	0.03005908	0.944	2085	tags=41%, list=13%, signal=47%	
GOBP_POSITIVE_REGULATION_OF_CELL_KILLING	GOBP_POSITIVE_REGULATION_OF_CELL_KILLING		35	0.6496118	1.6838638	0.0033370412	0.032354917	0.959	2890	tags=51%, list=18%, signal=62%	
GOBP_SEMI_LUNAR_VALVE_DEVELOPMENT	GOBP_SEMI_LUNAR_VALVE_DEVELOPMENT		29	0.66160476	1.6827406	0.0011682243	0.032762203	0.962	2126	tags=38%, list=13%, signal=44%	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION		64	0.61404073	1.6825346	0.0	0.03250315	0.962	1798	tags=36%, list=11%, signal=40%	
GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION		47	0.63060415	1.6790051	0.0011037528	0.03444052	0.971	1756	tags=34%, list=11%, signal=38%	
GOBP_SYNAPTONEMAL_COMPLEX_ORGANIZATION	GOBP_SYNAPTONEMAL_COMPLEX_ORGANIZATION		19	0.7287554	1.6785231	0.004968944	0.03433779	0.971	1610	tags=37%, list=10%, signal=41%	
GOBP_NEUROINFLAMMATORY_RESPONSE	GOBP_NEUROINFLAMMATORY_RESPONSE		25	0.692638	1.6778343	0.0012150669	0.034315214	0.973	2132	tags=44%, list=13%, signal=51%	
GOBP_NEUTROPHIL_MIGRATION	GOBP_NEUTROPHIL_MIGRATION		79	0.60036045	1.6753702	0.0	0.035310976	0.973	2263	tags=39%, list=14%, signal=45%	
GOBP_DIGESTION	GOBP_DIGESTION		67	0.60836935	1.6741581	0.0	0.03561385	0.975	2416	tags=39%, list=15%, signal=45%	
GOBP_ENDOTHELIAL_CELL_DEVELOPMENT	GOBP_ENDOTHELIAL_CELL_DEVELOPMENT		57	0.6217576	1.6736295	0.0	0.035502475	0.979	4162	tags=54%, list=26%, signal=73%	
GOBP_INTERLEUKIN_17_PRODUCTION	GOBP_INTERLEUKIN_17_PRODUCTION		26	0.67515445	1.6702282	0.0023781213	0.037298117	0.984	2010	tags=50%, list=12%, signal=57%	
GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION	GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION		152	0.5719803	1.669957	0.0	0.03706084	0.984	2352	tags=34%, list=15%, signal=39%	
GOBP_NEGATIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION		25	0.6922376	1.6697228	0.0048721074	0.036809772	0.984	2720	tags=56%, list=17%, signal=67%	
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE		17	0.7439345	1.669487	0.0	0.036663663	0.984	1812	tags=53%, list=11%, signal=60%	
GOBP_NEGATIVE_REGULATION_OF_BONE_MINERALIZATION	GOBP_NEGATIVE_REGULATION_OF_BONE_MINERALIZATION		15	0.7511038	1.6692009	0.003911343	0.036475483	0.984	3346	tags=47%, list=21%, signal=59%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION		176	0.5655054	1.6663848	0.0	0.037987582	0.986	2977	tags=39%, list=18%, signal=47%	
GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN		154	0.5713263	1.6659536	0.0	0.037905607	0.986	2773	tags=37%, list=17%, signal=44%	
GOBP_MONOCYTE_CHEMOTAXIS	GOBP_MONOCYTE_CHEMOTAXIS		36	0.65417767	1.6658382	0.0	0.037623573	0.986	2175	tags=39%, list=13%, signal=45%	
GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS		274	0.5573252	1.6642349	0.0	0.038180232	0.989	2925	tags=36%, list=18%, signal=44%	
GOBP_INTERLEUKIN_1_BETA_PRODUCTION	GOBP_INTERLEUKIN_1_BETA_PRODUCTION		67	0.59625286	1.6638108	0.0010660981	0.038098566	0.989	2421	tags=37%, list=15%, signal=44%	
GOBP_NEUTROPHIL_CHEMOTAXIS	GOBP_NEUTROPHIL_CHEMOTAXIS		63	0.61002874	1.6634841	0.0	0.03794184	0.989	2218	tags=41%, list=14%, signal=48%	
GOBP_REGULATION_OF_REPRODUCTIVE_PROCESS	GOBP_REGULATION_OF_REPRODUCTIVE_PROCESS		103	0.58247805	1.6634322	0.0	0.037610613	0.989	3016	tags=39%, list=19%, signal=47%	
GOBP_REGULATION_OF_MONOCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_MONOCYTE_DIFFERENTIATION		18	0.7305848	1.6607841	0.0065789474	0.0391678	0.992	1598	tags=44%, list=10%, signal=49%	
GOBP_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY	GOBP_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY		16	0.73394156	1.659213	0.0012987013	0.039843313	0.992	2416	tags=56%, list=15%, signal=66%	
