NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_URONIC_ACID_METABOLIC_PROCESS	GOBP_URONIC_ACID_METABOLIC_PROCESS		17	-0.6644143	-1.9835442	0.0	0.02102499	0.2	815	tags=41%, list=5%, signal=43%	
GOBP_MITOCHONDRIAL_TRANSLATIONAL_TERMINATION	GOBP_MITOCHONDRIAL_TRANSLATIONAL_TERMINATION		88	-0.4353204	-1.9255059	0.0	0.033767797	0.312	3971	tags=55%, list=25%, signal=72%	
GOBP_AEROBIC_RESPIRATION	GOBP_AEROBIC_RESPIRATION		75	-0.43161505	-1.8698984	0.0	0.049897697	0.432	3067	tags=49%, list=19%, signal=61%	
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY		27	-0.5007767	-1.8009857	0.0	0.082224876	0.615	519	tags=22%, list=3%, signal=23%	
GOBP_RETINOL_METABOLIC_PROCESS	GOBP_RETINOL_METABOLIC_PROCESS		29	-0.46508265	-1.7335316	0.015151516	0.12559773	0.764	1094	tags=38%, list=7%, signal=41%	
GOBP_NEGATIVE_REGULATION_OF_CELL_MATRIX_ADHESION	GOBP_NEGATIVE_REGULATION_OF_CELL_MATRIX_ADHESION		31	-0.45868567	-1.7107835	0.0	0.14217493	0.817	532	tags=26%, list=3%, signal=27%	
GOBP_MITOCHONDRIAL_TRANSLATION	GOBP_MITOCHONDRIAL_TRANSLATION		133	-0.38441163	-1.6881772	0.0	0.15808067	0.851	4209	tags=54%, list=26%, signal=73%	
GOBP_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS		29	-0.45365223	-1.6791782	0.0	0.16195168	0.866	356	tags=17%, list=2%, signal=18%	
GOBP_NADPH_REGENERATION	GOBP_NADPH_REGENERATION		18	-0.5073534	-1.6481285	0.018518519	0.19385709	0.923	2467	tags=44%, list=15%, signal=52%	
GOBP_SULFUR_AMINO_ACID_METABOLIC_PROCESS	GOBP_SULFUR_AMINO_ACID_METABOLIC_PROCESS		30	-0.47440937	-1.6448783	0.0	0.19175501	0.927	3535	tags=60%, list=22%, signal=77%	
GOBP_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS	GOBP_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS		119	-0.3254079	-1.6400448	0.0	0.19098364	0.932	1517	tags=19%, list=9%, signal=21%	
GOBP_INDOLE_CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_INDOLE_CONTAINING_COMPOUND_METABOLIC_PROCESS		16	-0.56269616	-1.6376939	0.025423728	0.1878032	0.935	384	tags=31%, list=2%, signal=32%	
GOBP_SULFUR_AMINO_ACID_BIOSYNTHETIC_PROCESS	GOBP_SULFUR_AMINO_ACID_BIOSYNTHETIC_PROCESS		15	-0.5315869	-1.6355829	0.024193548	0.18550481	0.938	3535	tags=60%, list=22%, signal=77%	
GOBP_PIGMENT_GRANULE_ORGANIZATION	GOBP_PIGMENT_GRANULE_ORGANIZATION		24	-0.46543482	-1.621041	0.0	0.19670177	0.955	3513	tags=46%, list=22%, signal=58%	
GOBP_REGULATION_OF_CELLULAR_RESPIRATION	GOBP_REGULATION_OF_CELLULAR_RESPIRATION		15	-0.54965246	-1.6148162	0.042016808	0.19849224	0.964	2044	tags=47%, list=13%, signal=53%	
GOBP_TRICARBOXYLIC_ACID_CYCLE	GOBP_TRICARBOXYLIC_ACID_CYCLE		33	-0.42382938	-1.612723	0.0	0.19521376	0.965	3067	tags=55%, list=19%, signal=67%	
GOBP_POSITIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT		15	-0.52031595	-1.5940688	0.02739726	0.21463332	0.979	25	tags=13%, list=0%, signal=13%	
GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS	GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS		21	-0.4855178	-1.590358	0.01904762	0.21376893	0.981	356	tags=14%, list=2%, signal=15%	
GOBP_REGULATION_OF_GLUCONEOGENESIS	GOBP_REGULATION_OF_GLUCONEOGENESIS		38	-0.40914014	-1.5646105	0.023255814	0.24264319	0.984	1935	tags=26%, list=12%, signal=30%	
GOBP_SECONDARY_METABOLIC_PROCESS	GOBP_SECONDARY_METABOLIC_PROCESS		38	-0.38948527	-1.5514879	0.021276595	0.2561754	0.99	649	tags=24%, list=4%, signal=25%	
GOBP_RESPIRATORY_SYSTEM_PROCESS	GOBP_RESPIRATORY_SYSTEM_PROCESS		26	-0.43686008	-1.5412433	0.015873017	0.2643334	0.993	1210	tags=23%, list=7%, signal=25%	
GOBP_PIGMENT_CELL_DIFFERENTIATION	GOBP_PIGMENT_CELL_DIFFERENTIATION		26	-0.4236433	-1.5358053	0.013888889	0.26518086	0.995	523	tags=15%, list=3%, signal=16%	
GOBP_DEVELOPMENTAL_PIGMENTATION	GOBP_DEVELOPMENTAL_PIGMENTATION		32	-0.4661807	-1.5273963	0.045454547	0.27314132	0.996	523	tags=16%, list=3%, signal=16%	
GOBP_TRANSLATIONAL_TERMINATION	GOBP_TRANSLATIONAL_TERMINATION		104	-0.35458282	-1.513334	0.0	0.28872368	0.996	3802	tags=50%, list=24%, signal=65%	
GOBP_ISOPRENOID_BIOSYNTHETIC_PROCESS	GOBP_ISOPRENOID_BIOSYNTHETIC_PROCESS		24	-0.44072977	-1.48998	0.037037037	0.32094583	0.997	988	tags=29%, list=6%, signal=31%	
GOBP_WALKING_BEHAVIOR	GOBP_WALKING_BEHAVIOR		15	-0.5202524	-1.4831597	0.04	0.32575983	0.998	768	tags=27%, list=5%, signal=28%	
GOBP_PIGMENT_METABOLIC_PROCESS	GOBP_PIGMENT_METABOLIC_PROCESS		60	-0.3645164	-1.4792961	0.0	0.3260439	0.999	2126	tags=25%, list=13%, signal=29%	
GOBP_GLYCOSIDE_METABOLIC_PROCESS	GOBP_GLYCOSIDE_METABOLIC_PROCESS		18	-0.46242383	-1.4760232	0.03125	0.32443067	0.999	649	tags=22%, list=4%, signal=23%	
GOBP_ATP_BIOSYNTHETIC_PROCESS	GOBP_ATP_BIOSYNTHETIC_PROCESS		47	-0.3578849	-1.4721956	0.0	0.3249741	1.0	3101	tags=47%, list=19%, signal=58%	
GOBP_PHOTOPERIODISM	GOBP_PHOTOPERIODISM		28	-0.41788775	-1.4642676	0.032786883	0.3323747	1.0	2261	tags=36%, list=14%, signal=41%	
GOBP_THIOESTER_METABOLIC_PROCESS	GOBP_THIOESTER_METABOLIC_PROCESS		92	-0.32076076	-1.4599754	0.0	0.33333597	1.0	1517	tags=18%, list=9%, signal=20%	
GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION	GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION		81	-0.33545864	-1.4572502	0.0	0.33184594	1.0	561	tags=14%, list=3%, signal=14%	
GOBP_PHAGOSOME_ACIDIFICATION	GOBP_PHAGOSOME_ACIDIFICATION		23	-0.43329614	-1.448391	0.06593407	0.34146634	1.0	2297	tags=30%, list=14%, signal=35%	
GOBP_POSITIVE_REGULATION_OF_BLOOD_PRESSURE	GOBP_POSITIVE_REGULATION_OF_BLOOD_PRESSURE		18	-0.46323755	-1.4458369	0.071428575	0.33991352	1.0	378	tags=22%, list=2%, signal=23%	
GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY	GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY		21	-0.42768568	-1.4289017	0.07446808	0.36385548	1.0	2524	tags=38%, list=16%, signal=45%	
GOBP_NEGATIVE_REGULATION_OF_STEM_CELL_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_STEM_CELL_DIFFERENTIATION		18	-0.45408762	-1.4288235	0.084745765	0.35750973	1.0	1088	tags=22%, list=7%, signal=24%	
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC	GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC		18	-0.44778728	-1.4173932	0.083333336	0.3721101	1.0	378	tags=17%, list=2%, signal=17%	
GOBP_LAMELLIPODIUM_ASSEMBLY	GOBP_LAMELLIPODIUM_ASSEMBLY		62	-0.35899264	-1.4121274	0.0	0.37626043	1.0	674	tags=15%, list=4%, signal=15%	
GOBP_POSITIVE_REGULATION_OF_GLUCOSE_IMPORT	GOBP_POSITIVE_REGULATION_OF_GLUCOSE_IMPORT		26	-0.41885808	-1.4058025	0.060606062	0.38257495	1.0	1716	tags=23%, list=11%, signal=26%	
GOBP_ACETYL_COA_METABOLIC_PROCESS	GOBP_ACETYL_COA_METABOLIC_PROCESS		35	-0.34727716	-1.3955432	0.05882353	0.39816263	1.0	3161	tags=43%, list=20%, signal=53%	
GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION		17	-0.45344388	-1.3954017	0.07462686	0.3919903	1.0	519	tags=24%, list=3%, signal=24%	
GOBP_TERTIARY_ALCOHOL_METABOLIC_PROCESS	GOBP_TERTIARY_ALCOHOL_METABOLIC_PROCESS		15	-0.4672168	-1.3792481	0.11290322	0.4206392	1.0	649	tags=27%, list=4%, signal=28%	
GOBP_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	GOBP_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE		15	-0.45980236	-1.3781568	0.09154929	0.41677314	1.0	528	tags=40%, list=3%, signal=41%	
GOBP_POSITIVE_REGULATION_OF_TORC1_SIGNALING	GOBP_POSITIVE_REGULATION_OF_TORC1_SIGNALING		17	-0.44474778	-1.3722751	0.09259259	0.4229685	1.0	2865	tags=35%, list=18%, signal=43%	
GOBP_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT		16	-0.4668911	-1.3634475	0.104477614	0.43749982	1.0	956	tags=25%, list=6%, signal=27%	
GOBP_NEGATIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS		20	-0.41141883	-1.362705	0.083333336	0.43308544	1.0	2074	tags=35%, list=13%, signal=40%	
GOBP_CELLULAR_RESPONSE_TO_FATTY_ACID	GOBP_CELLULAR_RESPONSE_TO_FATTY_ACID		30	-0.3875499	-1.3614659	0.08928572	0.43004626	1.0	649	tags=27%, list=4%, signal=28%	
GOBP_PRIMARY_ALCOHOL_METABOLIC_PROCESS	GOBP_PRIMARY_ALCOHOL_METABOLIC_PROCESS		62	-0.31379488	-1.3571999	0.0	0.43404356	1.0	1094	tags=21%, list=7%, signal=22%	
GOBP_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN	GOBP_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN		98	-0.27322868	-1.355306	0.0	0.43169492	1.0	3151	tags=35%, list=19%, signal=43%	
GOBP_STRESS_FIBER_ASSEMBLY	GOBP_STRESS_FIBER_ASSEMBLY		90	-0.30217898	-1.3507012	0.0	0.4358013	1.0	1100	tags=16%, list=7%, signal=17%	
GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS	GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS		22	-0.40564772	-1.3441128	0.10810811	0.44522887	1.0	3636	tags=59%, list=22%, signal=76%	
GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS		28	-0.36882833	-1.3418658	0.029850746	0.44448447	1.0	436	tags=14%, list=3%, signal=15%	
GOBP_HISTONE_H3_K4_TRIMETHYLATION	GOBP_HISTONE_H3_K4_TRIMETHYLATION		15	-0.45370138	-1.3400863	0.13571429	0.44231695	1.0	8842	tags=100%, list=55%, signal=220%	
GOBP_MODIFIED_AMINO_ACID_TRANSPORT	GOBP_MODIFIED_AMINO_ACID_TRANSPORT		23	-0.38863507	-1.3386136	0.101265825	0.4400278	1.0	110	tags=13%, list=1%, signal=13%	
GOBP_RIBONUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_RIBONUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS		62	-0.3243388	-1.3333511	0.0	0.4463685	1.0	2939	tags=42%, list=18%, signal=51%	
GOBP_RDNA_HETEROCHROMATIN_ASSEMBLY	GOBP_RDNA_HETEROCHROMATIN_ASSEMBLY		38	-0.34769613	-1.3331692	0.02631579	0.44098312	1.0	1728	tags=32%, list=11%, signal=35%	
GOBP_ACROSOME_REACTION	GOBP_ACROSOME_REACTION		22	-0.3966145	-1.3230283	0.13043478	0.4599672	1.0	1210	tags=27%, list=7%, signal=29%	
GOBP_INNER_EAR_AUDITORY_RECEPTOR_CELL_DIFFERENTIATION	GOBP_INNER_EAR_AUDITORY_RECEPTOR_CELL_DIFFERENTIATION		24	-0.3836435	-1.3194394	0.101123594	0.46198645	1.0	2582	tags=46%, list=16%, signal=54%	
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		36	-0.33482477	-1.3179013	0.0	0.45988837	1.0	953	tags=22%, list=6%, signal=24%	
GOBP_POSITIVE_REGULATION_OF_MUSCLE_HYPERTROPHY	GOBP_POSITIVE_REGULATION_OF_MUSCLE_HYPERTROPHY		22	-0.39054117	-1.3070322	0.11578947	0.47948575	1.0	1253	tags=18%, list=8%, signal=20%	
GOBP_RETINA_LAYER_FORMATION	GOBP_RETINA_LAYER_FORMATION		17	-0.3929847	-1.3057312	0.088	0.47686863	1.0	913	tags=29%, list=6%, signal=31%	
GOBP_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS		41	-0.33988622	-1.3037782	0.037037037	0.47549763	1.0	1703	tags=24%, list=11%, signal=27%	
GOBP_PHOSPHATE_ION_TRANSPORT	GOBP_PHOSPHATE_ION_TRANSPORT		24	-0.39760688	-1.3027265	0.10958904	0.4720952	1.0	75	tags=17%, list=0%, signal=17%	
GOBP_IRON_SULFUR_CLUSTER_ASSEMBLY	GOBP_IRON_SULFUR_CLUSTER_ASSEMBLY		22	-0.38349125	-1.2915413	0.13861386	0.4949554	1.0	9979	tags=100%, list=62%, signal=261%	
GOBP_MELANOCYTE_DIFFERENTIATION	GOBP_MELANOCYTE_DIFFERENTIATION		16	-0.42070356	-1.2855961	0.12173913	0.5040108	1.0	523	tags=19%, list=3%, signal=19%	
GOBP_ENTRAINMENT_OF_CIRCADIAN_CLOCK	GOBP_ENTRAINMENT_OF_CIRCADIAN_CLOCK		30	-0.34898913	-1.2814488	0.08695652	0.5098894	1.0	1236	tags=23%, list=8%, signal=25%	
GOBP_RELAXATION_OF_MUSCLE	GOBP_RELAXATION_OF_MUSCLE		21	-0.37765244	-1.2788017	0.13636364	0.5108653	1.0	758	tags=19%, list=5%, signal=20%	
GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY		87	-0.28552473	-1.2755858	0.16666667	0.5131618	1.0	561	tags=13%, list=3%, signal=13%	
GOBP_NEGATIVE_REGULATION_OF_AXON_EXTENSION_INVOLVED_IN_AXON_GUIDANCE	GOBP_NEGATIVE_REGULATION_OF_AXON_EXTENSION_INVOLVED_IN_AXON_GUIDANCE		25	-0.35203552	-1.2748156	0.11111111	0.5094862	1.0	1213	tags=28%, list=8%, signal=30%	
GOBP_HAIR_CELL_DIFFERENTIATION	GOBP_HAIR_CELL_DIFFERENTIATION		30	-0.3458248	-1.2734041	0.0625	0.50751156	1.0	1572	tags=23%, list=10%, signal=26%	
GOBP_HEMATOPOIETIC_STEM_CELL_PROLIFERATION	GOBP_HEMATOPOIETIC_STEM_CELL_PROLIFERATION		21	-0.38050652	-1.2727698	0.15116279	0.50349	1.0	523	tags=24%, list=3%, signal=25%	
GOBP_RESPONSE_TO_AXON_INJURY	GOBP_RESPONSE_TO_AXON_INJURY		60	-0.29245898	-1.2596853	0.15789473	0.53260165	1.0	469	tags=15%, list=3%, signal=15%	
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_HORMONE	GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_HORMONE		19	-0.42205968	-1.2569197	0.19298245	0.5340955	1.0	1047	tags=37%, list=6%, signal=39%	
GOBP_KETONE_BIOSYNTHETIC_PROCESS	GOBP_KETONE_BIOSYNTHETIC_PROCESS		33	-0.35411242	-1.2523413	0.10714286	0.54010046	1.0	319	tags=9%, list=2%, signal=9%	
GOBP_TRANSLATIONAL_ELONGATION	GOBP_TRANSLATIONAL_ELONGATION		129	-0.2834218	-1.2510042	0.0	0.5382279	1.0	3610	tags=43%, list=22%, signal=55%	
GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION	GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION		54	-0.30715612	-1.2491761	0.14814815	0.53756213	1.0	3960	tags=56%, list=24%, signal=73%	
GOBP_CRISTAE_FORMATION	GOBP_CRISTAE_FORMATION		33	-0.33786938	-1.2488189	0.08	0.532958	1.0	3101	tags=55%, list=19%, signal=67%	
GOBP_RIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	GOBP_RIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS		75	-0.30581728	-1.2487915	0.2	0.5276629	1.0	2808	tags=37%, list=17%, signal=45%	
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS	GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS		24	-0.34583142	-1.2460632	0.16901408	0.52964926	1.0	769	tags=21%, list=5%, signal=22%	
GOBP_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR	GOBP_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR		73	-0.27705306	-1.245398	0.0	0.5260723	1.0	11712	tags=100%, list=72%, signal=361%	
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSPORT	GOBP_REGULATION_OF_POTASSIUM_ION_TRANSPORT		55	-0.28455618	-1.2385185	0.035714287	0.53975743	1.0	953	tags=18%, list=6%, signal=19%	
GOBP_RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY	GOBP_RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY		27	-0.3420289	-1.2376299	0.17741935	0.53674346	1.0	1995	tags=30%, list=12%, signal=34%	
GOBP_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY	GOBP_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY		20	-0.38556206	-1.2375379	0.17777778	0.53176534	1.0	1638	tags=40%, list=10%, signal=44%	
GOBP_FOLIC_ACID_METABOLIC_PROCESS	GOBP_FOLIC_ACID_METABOLIC_PROCESS		17	-0.42170548	-1.2360677	0.18965517	0.53079045	1.0	2875	tags=41%, list=18%, signal=50%	
GOBP_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS	GOBP_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS		21	-0.3558822	-1.2198194	0.17073171	0.56954056	1.0	2365	tags=33%, list=15%, signal=39%	
GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS		71	-0.27464563	-1.21732	0.083333336	0.5712764	1.0	1624	tags=20%, list=10%, signal=22%	
GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY	GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY		20	-0.3741143	-1.212273	0.1495327	0.58038825	1.0	3267	tags=50%, list=20%, signal=63%	
GOBP_LAMELLIPODIUM_ORGANIZATION	GOBP_LAMELLIPODIUM_ORGANIZATION		79	-0.2729111	-1.209523	0.0	0.583212	1.0	674	tags=11%, list=4%, signal=12%	
GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS		40	-0.3165702	-1.2089099	0.1388889	0.5800238	1.0	3468	tags=45%, list=21%, signal=57%	
GOBP_VENTRAL_SPINAL_CORD_DEVELOPMENT	GOBP_VENTRAL_SPINAL_CORD_DEVELOPMENT		25	-0.34127143	-1.208534	0.15789473	0.5759058	1.0	2906	tags=44%, list=18%, signal=54%	
GOBP_ANIMAL_ORGAN_FORMATION	GOBP_ANIMAL_ORGAN_FORMATION		45	-0.30466068	-1.2055517	0.057142857	0.57822466	1.0	509	tags=20%, list=3%, signal=21%	
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL	GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL		25	-0.3543137	-1.20326	0.14285715	0.57941794	1.0	592	tags=24%, list=4%, signal=25%	
GOBP_DNA_REPLICATION_DEPENDENT_NUCLEOSOME_ORGANIZATION	GOBP_DNA_REPLICATION_DEPENDENT_NUCLEOSOME_ORGANIZATION		31	-0.32565784	-1.198431	0.14864865	0.58866	1.0	1461	tags=32%, list=9%, signal=35%	
