NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_NEGATIVE_REGULATION_OF_VIRAL_LIFE_CYCLE	GOBP_NEGATIVE_REGULATION_OF_VIRAL_LIFE_CYCLE		17	-0.6588718	-1.776972	0.0016447369	0.057285145	0.979	1222	tags=41%, list=8%, signal=44%	
GOBP_STEROID_HORMONE_BIOSYNTHETIC_PROCESS	GOBP_STEROID_HORMONE_BIOSYNTHETIC_PROCESS		33	-0.5655702	-1.776204	0.004716981	0.05714119	0.979	2776	tags=42%, list=17%, signal=51%	
GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS	GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS		124	-0.44316265	-1.7758163	0.0	0.056731354	0.979	4167	tags=41%, list=26%, signal=55%	
GOBP_SERINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS	GOBP_SERINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS		18	-0.6322261	-1.7735525	0.0032894737	0.057737302	0.98	4090	tags=67%, list=25%, signal=89%	
GOBP_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION	GOBP_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION		109	-0.44154444	-1.7729734	0.0	0.05749171	0.981	3349	tags=33%, list=21%, signal=41%	
GOBP_STEROL_METABOLIC_PROCESS	GOBP_STEROL_METABOLIC_PROCESS		128	-0.44386512	-1.7703713	0.0	0.05849323	0.983	4221	tags=44%, list=26%, signal=59%	
GOBP_CARBOHYDRATE_TRANSPORT	GOBP_CARBOHYDRATE_TRANSPORT		114	-0.44597688	-1.7691007	0.0	0.058444515	0.985	3905	tags=39%, list=24%, signal=51%	
GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS	GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS		38	-0.54047513	-1.7676625	0.0	0.058706023	0.985	3923	tags=47%, list=24%, signal=62%	
GOBP_DIENCEPHALON_DEVELOPMENT	GOBP_DIENCEPHALON_DEVELOPMENT		42	-0.5251567	-1.7667055	0.0028985508	0.05852988	0.985	3197	tags=36%, list=20%, signal=44%	
GOBP_POSITIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY		24	-0.58713883	-1.7662903	0.0015673981	0.058193106	0.985	3343	tags=38%, list=21%, signal=47%	
GOBP_ARGININE_METABOLIC_PROCESS	GOBP_ARGININE_METABOLIC_PROCESS		15	-0.65297055	-1.7574016	0.0016666667	0.063976094	0.993	1448	tags=33%, list=9%, signal=37%	
GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY	GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY		62	-0.48528385	-1.7565074	0.0	0.0638687	0.995	1641	tags=34%, list=10%, signal=38%	
GOBP_PRIMARY_ALCOHOL_METABOLIC_PROCESS	GOBP_PRIMARY_ALCOHOL_METABOLIC_PROCESS		62	-0.48230204	-1.7545905	0.0	0.06443931	0.995	2885	tags=42%, list=18%, signal=51%	
GOBP_PHOSPHATE_ION_TRANSPORT	GOBP_PHOSPHATE_ION_TRANSPORT		24	-0.58630824	-1.7539929	0.0016155089	0.064248055	0.995	4154	tags=54%, list=26%, signal=73%	
GOBP_RESPONSE_TO_NUTRIENT	GOBP_RESPONSE_TO_NUTRIENT		129	-0.42725107	-1.7503902	0.0	0.066309705	0.997	2400	tags=25%, list=15%, signal=29%	
GOBP_PLASMA_MEMBRANE_ORGANIZATION	GOBP_PLASMA_MEMBRANE_ORGANIZATION		92	-0.45180938	-1.7502848	0.0	0.06563974	0.997	3287	tags=33%, list=20%, signal=41%	
GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS	GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS		168	-0.41103694	-1.749814	0.0	0.065264866	0.997	4537	tags=44%, list=28%, signal=61%	
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL	GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL		64	-0.48452348	-1.7480408	0.0	0.06598955	0.997	4906	tags=52%, list=30%, signal=74%	
GOBP_STEROL_TRANSPORT	GOBP_STEROL_TRANSPORT		86	-0.45587197	-1.7469985	0.0014144272	0.0662276	0.997	2776	tags=34%, list=17%, signal=40%	
GOBP_AMINOGLYCAN_BIOSYNTHETIC_PROCESS	GOBP_AMINOGLYCAN_BIOSYNTHETIC_PROCESS		99	-0.44739494	-1.7462366	0.0	0.06621392	0.997	3087	tags=35%, list=19%, signal=43%	
GOBP_AEROBIC_RESPIRATION	GOBP_AEROBIC_RESPIRATION		75	-0.46832287	-1.7456099	0.0	0.06587217	0.997	5885	tags=67%, list=36%, signal=104%	
GOBP_PROTEIN_LIPID_COMPLEX_SUBUNIT_ORGANIZATION	GOBP_PROTEIN_LIPID_COMPLEX_SUBUNIT_ORGANIZATION		32	-0.55785567	-1.7454011	0.006369427	0.06541693	0.997	3563	tags=59%, list=22%, signal=76%	
GOBP_NEGATIVE_REGULATION_OF_COAGULATION	GOBP_NEGATIVE_REGULATION_OF_COAGULATION		34	-0.54535466	-1.745183	0.006042296	0.064875975	0.997	2345	tags=41%, list=15%, signal=48%	
GOBP_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION	GOBP_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION		19	-0.6097373	-1.7444018	0.008169935	0.06478155	0.997	1536	tags=32%, list=9%, signal=35%	
GOBP_RESPONSE_TO_VITAMIN_D	GOBP_RESPONSE_TO_VITAMIN_D		25	-0.59273964	-1.7438879	0.007800312	0.0644911	0.997	1267	tags=32%, list=8%, signal=35%	
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		39	-0.5199885	-1.7435832	0.0	0.064067826	0.998	1782	tags=31%, list=11%, signal=34%	
GOBP_NUCLEOSOME_ASSEMBLY	GOBP_NUCLEOSOME_ASSEMBLY		127	-0.43506104	-1.7430533	0.0	0.06372047	0.998	4022	tags=38%, list=25%, signal=50%	
GOBP_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	GOBP_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS		50	-0.50178915	-1.7392826	0.0014858841	0.06598127	0.998	3299	tags=40%, list=20%, signal=50%	
GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS		15	-0.6616121	-1.7391671	0.0065146578	0.06543158	0.998	3420	tags=53%, list=21%, signal=68%	
GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION		147	-0.42662847	-1.7385985	0.0	0.06519367	0.998	4386	tags=39%, list=27%, signal=53%	
GOBP_PROTEIN_TARGETING_TO_MEMBRANE	GOBP_PROTEIN_TARGETING_TO_MEMBRANE		193	-0.40143773	-1.7370565	0.0	0.06576507	0.999	4955	tags=47%, list=31%, signal=67%	
GOBP_ANION_HOMEOSTASIS	GOBP_ANION_HOMEOSTASIS		24	-0.58791494	-1.7323663	0.0048	0.068767376	0.999	3678	tags=50%, list=23%, signal=65%	
GOBP_GLUTATHIONE_DERIVATIVE_METABOLIC_PROCESS	GOBP_GLUTATHIONE_DERIVATIVE_METABOLIC_PROCESS		15	-0.6562468	-1.7315305	0.006633499	0.06872244	0.999	4876	tags=80%, list=30%, signal=114%	
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE		54	-0.48973688	-1.7314682	0.0028818443	0.06815141	0.999	1772	tags=31%, list=11%, signal=35%	
GOBP_NEGATIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT	GOBP_NEGATIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT		20	-0.6187759	-1.7306428	0.0032310179	0.06821899	0.999	830	tags=30%, list=5%, signal=32%	
GOBP_FACE_DEVELOPMENT	GOBP_FACE_DEVELOPMENT		38	-0.52450794	-1.7299423	0.0060331826	0.06812781	0.999	644	tags=18%, list=4%, signal=19%	
GOBP_REGULATION_OF_BLOOD_PRESSURE	GOBP_REGULATION_OF_BLOOD_PRESSURE		110	-0.43693346	-1.7285925	0.0	0.068517394	0.999	1772	tags=27%, list=11%, signal=30%	
GOBP_ORGANIC_HYDROXY_COMPOUND_CATABOLIC_PROCESS	GOBP_ORGANIC_HYDROXY_COMPOUND_CATABOLIC_PROCESS		56	-0.49093688	-1.7285136	0.0015174507	0.06797832	0.999	2607	tags=36%, list=16%, signal=42%	
GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS	GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS		45	-0.4968671	-1.7262881	0.004524887	0.06917026	0.999	3261	tags=44%, list=20%, signal=56%	
