NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_RETINA_LAYER_FORMATION	GOBP_RETINA_LAYER_FORMATION		17	-0.47677812	-1.5259634	0.049295776	0.35733926	0.999	771	tags=35%, list=5%, signal=37%	
GOBP_STEROL_BIOSYNTHETIC_PROCESS	GOBP_STEROL_BIOSYNTHETIC_PROCESS		64	-0.338998	-1.5045387	0.027777778	0.39093867	0.999	2228	tags=34%, list=14%, signal=40%	
GOBP_PIGMENT_GRANULE_ORGANIZATION	GOBP_PIGMENT_GRANULE_ORGANIZATION		24	-0.42020935	-1.4939535	0.05691057	0.40364495	0.999	1518	tags=17%, list=9%, signal=18%	
GOBP_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS		57	-0.3427652	-1.4813807	0.027027028	0.42150864	1.0	2321	tags=39%, list=14%, signal=45%	
GOBP_POSITIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT		15	-0.482844	-1.4729695	0.07065217	0.4277405	1.0	25	tags=13%, list=0%, signal=13%	
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS	GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS		24	-0.4161721	-1.4659307	0.05172414	0.4318055	1.0	1032	tags=21%, list=6%, signal=22%	
GOBP_REGULATION_OF_SODIUM_ION_TRANSPORT	GOBP_REGULATION_OF_SODIUM_ION_TRANSPORT		66	-0.30926567	-1.4435998	0.071428575	0.47538748	1.0	1085	tags=24%, list=7%, signal=26%	
GOBP_MECHANORECEPTOR_DIFFERENTIATION	GOBP_MECHANORECEPTOR_DIFFERENTIATION		43	-0.34816933	-1.4220508	0.031746034	0.5223655	1.0	1085	tags=28%, list=7%, signal=30%	
GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS	GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS		77	-0.30904305	-1.4197476	0.0	0.5142218	1.0	2244	tags=26%, list=14%, signal=30%	
GOBP_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS	GOBP_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS		51	-0.34332058	-1.417389	0.0	0.50690967	1.0	1210	tags=20%, list=7%, signal=21%	
GOBP_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS	GOBP_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS		119	-0.29863122	-1.4089993	0.0	0.5179478	1.0	1458	tags=18%, list=9%, signal=19%	
GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT		16	-0.45287824	-1.4078429	0.0890411	0.5084823	1.0	2366	tags=38%, list=15%, signal=44%	
GOBP_ACETYL_COA_METABOLIC_PROCESS	GOBP_ACETYL_COA_METABOLIC_PROCESS		35	-0.35315883	-1.3956562	0.061728396	0.5295147	1.0	447	tags=17%, list=3%, signal=18%	
GOBP_REGULATION_OF_GLUCONEOGENESIS	GOBP_REGULATION_OF_GLUCONEOGENESIS		38	-0.35413092	-1.394269	0.045454547	0.5212467	1.0	2013	tags=24%, list=12%, signal=27%	
GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS	GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS		92	-0.30042273	-1.3941318	0.06666667	0.50916934	1.0	1718	tags=28%, list=11%, signal=31%	
GOBP_NEGATIVE_REGULATION_OF_PEPTIDE_HORMONE_SECRETION	GOBP_NEGATIVE_REGULATION_OF_PEPTIDE_HORMONE_SECRETION		23	-0.38337916	-1.3922895	0.05925926	0.5026962	1.0	1640	tags=35%, list=10%, signal=39%	
GOBP_GLUTAMATE_METABOLIC_PROCESS	GOBP_GLUTAMATE_METABOLIC_PROCESS		28	-0.3730245	-1.3922757	0.05952381	0.4912713	1.0	737	tags=25%, list=5%, signal=26%	
GOBP_PRIMARY_ALCOHOL_METABOLIC_PROCESS	GOBP_PRIMARY_ALCOHOL_METABOLIC_PROCESS		62	-0.30844933	-1.3910646	0.0	0.4836302	1.0	1776	tags=29%, list=11%, signal=32%	
GOBP_POSITIVE_REGULATION_OF_BLOOD_PRESSURE	GOBP_POSITIVE_REGULATION_OF_BLOOD_PRESSURE		18	-0.43243963	-1.3839924	0.10294118	0.4927125	1.0	1460	tags=39%, list=9%, signal=43%	
GOBP_LEFT_RIGHT_PATTERN_FORMATION	GOBP_LEFT_RIGHT_PATTERN_FORMATION		16	-0.4331854	-1.382811	0.09090909	0.48496008	1.0	1539	tags=25%, list=10%, signal=28%	
GOBP_DNA_REPLICATION_DEPENDENT_NUCLEOSOME_ORGANIZATION	GOBP_DNA_REPLICATION_DEPENDENT_NUCLEOSOME_ORGANIZATION		31	-0.3621063	-1.3761307	0.05	0.492562	1.0	1556	tags=39%, list=10%, signal=43%	
GOBP_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS	GOBP_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS		64	-0.31239602	-1.3721435	0.0	0.49271616	1.0	2637	tags=34%, list=16%, signal=41%	
GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS	GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS		122	-0.2589306	-1.368464	0.0	0.4924918	1.0	1775	tags=24%, list=11%, signal=26%	
GOBP_POSITIVE_REGULATION_OF_GLUCOSE_IMPORT	GOBP_POSITIVE_REGULATION_OF_GLUCOSE_IMPORT		26	-0.37837365	-1.3667712	0.082474224	0.48718148	1.0	2952	tags=38%, list=18%, signal=47%	
GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS	GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS		82	-0.28927532	-1.358256	0.0	0.5005569	1.0	901	tags=18%, list=6%, signal=19%	
GOBP_CELLULAR_RESPONSE_TO_FATTY_ACID	GOBP_CELLULAR_RESPONSE_TO_FATTY_ACID		30	-0.36102992	-1.3469994	0.048543688	0.52173835	1.0	816	tags=27%, list=5%, signal=28%	
GOBP_FEEDING_BEHAVIOR	GOBP_FEEDING_BEHAVIOR		38	-0.328123	-1.3322397	0.10465116	0.5552479	1.0	745	tags=24%, list=5%, signal=25%	
GOBP_PIGMENT_METABOLIC_PROCESS	GOBP_PIGMENT_METABOLIC_PROCESS		60	-0.31374612	-1.3321612	0.023809524	0.54542685	1.0	1923	tags=25%, list=12%, signal=28%	
GOBP_LIPID_HOMEOSTASIS	GOBP_LIPID_HOMEOSTASIS		118	-0.28118777	-1.3284894	0.0	0.5461583	1.0	903	tags=18%, list=6%, signal=19%	
GOBP_LUNG_CELL_DIFFERENTIATION	GOBP_LUNG_CELL_DIFFERENTIATION		16	-0.40880287	-1.3245789	0.09876543	0.5473219	1.0	511	tags=25%, list=3%, signal=26%	
GOBP_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS		102	-0.26520208	-1.3234104	0.0	0.5411672	1.0	1260	tags=18%, list=8%, signal=19%	
GOBP_POSITIVE_REGULATION_OF_BONE_RESORPTION	GOBP_POSITIVE_REGULATION_OF_BONE_RESORPTION		15	-0.41218743	-1.3230499	0.14285715	0.5332548	1.0	533	tags=27%, list=3%, signal=28%	
GOBP_ISOPRENOID_METABOLIC_PROCESS	GOBP_ISOPRENOID_METABOLIC_PROCESS		97	-0.27810854	-1.3167489	0.0	0.54227483	1.0	2381	tags=36%, list=15%, signal=42%	
GOBP_REGULATION_OF_CLATHRIN_DEPENDENT_ENDOCYTOSIS	GOBP_REGULATION_OF_CLATHRIN_DEPENDENT_ENDOCYTOSIS		17	-0.41549376	-1.3150759	0.13375796	0.537395	1.0	2518	tags=35%, list=16%, signal=42%	
GOBP_CELL_DEATH_IN_RESPONSE_TO_HYDROGEN_PEROXIDE	GOBP_CELL_DEATH_IN_RESPONSE_TO_HYDROGEN_PEROXIDE		20	-0.39039615	-1.3109024	0.11029412	0.54055136	1.0	2642	tags=35%, list=16%, signal=42%	
GOBP_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT		16	-0.4111677	-1.3025776	0.12426036	0.5563872	1.0	2539	tags=44%, list=16%, signal=52%	
GOBP_RETINOIC_ACID_METABOLIC_PROCESS	GOBP_RETINOIC_ACID_METABOLIC_PROCESS		21	-0.3886075	-1.2979002	0.115384616	0.5613439	1.0	1923	tags=43%, list=12%, signal=49%	
GOBP_HETEROCHROMATIN_ORGANIZATION	GOBP_HETEROCHROMATIN_ORGANIZATION		74	-0.2795477	-1.2916971	0.0	0.5708438	1.0	1734	tags=27%, list=11%, signal=30%	
GOBP_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	GOBP_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS		94	-0.2841422	-1.2915124	0.071428575	0.56281126	1.0	352	tags=12%, list=2%, signal=12%	
GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH	GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH		18	-0.3904571	-1.2904649	0.1392405	0.55739486	1.0	717	tags=22%, list=4%, signal=23%	
GOBP_EXPORT_ACROSS_PLASMA_MEMBRANE	GOBP_EXPORT_ACROSS_PLASMA_MEMBRANE		39	-0.31753767	-1.2899195	0.11392405	0.55035347	1.0	1021	tags=23%, list=6%, signal=25%	
GOBP_ENTRAINMENT_OF_CIRCADIAN_CLOCK	GOBP_ENTRAINMENT_OF_CIRCADIAN_CLOCK		30	-0.34424907	-1.2888099	0.08080808	0.5456115	1.0	2821	tags=33%, list=17%, signal=40%	
GOBP_ATP_SYNTHESIS_COUPLED_PROTON_TRANSPORT	GOBP_ATP_SYNTHESIS_COUPLED_PROTON_TRANSPORT		24	-0.3653976	-1.2840531	0.07826087	0.5511306	1.0	8930	tags=96%, list=55%, signal=214%	
GOBP_NEGATIVE_REGULATION_OF_AXON_EXTENSION_INVOLVED_IN_AXON_GUIDANCE	GOBP_NEGATIVE_REGULATION_OF_AXON_EXTENSION_INVOLVED_IN_AXON_GUIDANCE		25	-0.37048963	-1.2786382	0.11111111	0.55901855	1.0	491	tags=24%, list=3%, signal=25%	
GOBP_TERPENOID_METABOLIC_PROCESS	GOBP_TERPENOID_METABOLIC_PROCESS		79	-0.28563237	-1.2766703	0.045454547	0.5572615	1.0	1923	tags=33%, list=12%, signal=37%	
GOBP_PYRUVATE_METABOLIC_PROCESS	GOBP_PYRUVATE_METABOLIC_PROCESS		125	-0.26330715	-1.2723286	0.0	0.5619548	1.0	705	tags=10%, list=4%, signal=11%	
GOBP_PHOSPHATE_ION_TRANSPORT	GOBP_PHOSPHATE_ION_TRANSPORT		24	-0.3642275	-1.2708436	0.13513513	0.5587817	1.0	905	tags=21%, list=6%, signal=22%	
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC	GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC		18	-0.38270155	-1.2702401	0.16216215	0.5529413	1.0	524	tags=17%, list=3%, signal=17%	
GOBP_NEURAL_CREST_CELL_MIGRATION	GOBP_NEURAL_CREST_CELL_MIGRATION		39	-0.3199186	-1.2675571	0.10606061	0.5535433	1.0	491	tags=21%, list=3%, signal=21%	
GOBP_RESPIRATORY_GASEOUS_EXCHANGE_BY_RESPIRATORY_SYSTEM	GOBP_RESPIRATORY_GASEOUS_EXCHANGE_BY_RESPIRATORY_SYSTEM		47	-0.31551424	-1.2670391	0.13043478	0.54789	1.0	1889	tags=28%, list=12%, signal=31%	
GOBP_ALPHA_AMINO_ACID_CATABOLIC_PROCESS	GOBP_ALPHA_AMINO_ACID_CATABOLIC_PROCESS		68	-0.28951314	-1.2658863	0.04	0.54382026	1.0	877	tags=18%, list=5%, signal=19%	
GOBP_BROWN_FAT_CELL_DIFFERENTIATION	GOBP_BROWN_FAT_CELL_DIFFERENTIATION		33	-0.32726797	-1.2626234	0.125	0.545807	1.0	1647	tags=21%, list=10%, signal=24%	
GOBP_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS		41	-0.30215195	-1.2553861	0.12962963	0.55879104	1.0	2244	tags=29%, list=14%, signal=34%	
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION	GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION		17	-0.399497	-1.2520019	0.18285714	0.5612274	1.0	823	tags=24%, list=5%, signal=25%	
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_HORMONE	GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_HORMONE		19	-0.35786092	-1.2452389	0.18320611	0.57424647	1.0	603	tags=26%, list=4%, signal=27%	
GOBP_ENERGY_HOMEOSTASIS	GOBP_ENERGY_HOMEOSTASIS		31	-0.3283393	-1.2426575	0.11764706	0.57473683	1.0	1477	tags=23%, list=9%, signal=25%	
GOBP_MODIFIED_AMINO_ACID_TRANSPORT	GOBP_MODIFIED_AMINO_ACID_TRANSPORT		23	-0.34777635	-1.2398865	0.16101696	0.57618725	1.0	2430	tags=35%, list=15%, signal=41%	
GOBP_ANDROGEN_METABOLIC_PROCESS	GOBP_ANDROGEN_METABOLIC_PROCESS		22	-0.36112452	-1.2389004	0.17460318	0.5721085	1.0	909	tags=18%, list=6%, signal=19%	
GOBP_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	GOBP_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE		15	-0.40692714	-1.2383667	0.17575757	0.5666425	1.0	524	tags=33%, list=3%, signal=34%	
GOBP_CELLULAR_AMINO_ACID_BIOSYNTHETIC_PROCESS	GOBP_CELLULAR_AMINO_ACID_BIOSYNTHETIC_PROCESS		63	-0.28215444	-1.2275571	0.14285715	0.5911555	1.0	1796	tags=22%, list=11%, signal=25%	
GOBP_COPII_COATED_VESICLE_CARGO_LOADING	GOBP_COPII_COATED_VESICLE_CARGO_LOADING		15	-0.4137086	-1.2198038	0.18478261	0.6070518	1.0	927	tags=13%, list=6%, signal=14%	
GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS	GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS		21	-0.3616032	-1.2190764	0.16666667	0.60217	1.0	310	tags=14%, list=2%, signal=15%	
GOBP_REGULATION_OF_CELLULAR_RESPIRATION	GOBP_REGULATION_OF_CELLULAR_RESPIRATION		15	-0.39393824	-1.2179219	0.19101124	0.59858125	1.0	2014	tags=33%, list=12%, signal=38%	
GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS		173	-0.19886339	-1.2161406	0.0	0.59682155	1.0	1208	tags=13%, list=7%, signal=14%	
GOBP_ANION_HOMEOSTASIS	GOBP_ANION_HOMEOSTASIS		24	-0.34488696	-1.2153623	0.15873016	0.5926002	1.0	1085	tags=29%, list=7%, signal=31%	
GOBP_PHAGOSOME_ACIDIFICATION	GOBP_PHAGOSOME_ACIDIFICATION		23	-0.3505436	-1.21508	0.171875	0.5869897	1.0	3357	tags=39%, list=21%, signal=49%	
GOBP_STEROL_METABOLIC_PROCESS	GOBP_STEROL_METABOLIC_PROCESS		128	-0.23347384	-1.2149439	0.11111111	0.5811123	1.0	2228	tags=29%, list=14%, signal=33%	
GOBP_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS	GOBP_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS		34	-0.32506913	-1.2147163	0.12631579	0.5757842	1.0	1456	tags=18%, list=9%, signal=19%	
GOBP_RESPONSE_TO_CAFFEINE	GOBP_RESPONSE_TO_CAFFEINE		15	-0.3963004	-1.2119546	0.19565217	0.5775998	1.0	2053	tags=40%, list=13%, signal=46%	
GOBP_WALKING_BEHAVIOR	GOBP_WALKING_BEHAVIOR		15	-0.39896566	-1.2117447	0.20833333	0.57212967	1.0	1588	tags=33%, list=10%, signal=37%	
GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS		63	-0.27076647	-1.1973789	0.0625	0.60885	1.0	1458	tags=19%, list=9%, signal=21%	
GOBP_RESPONSE_TO_MUSCLE_ACTIVITY	GOBP_RESPONSE_TO_MUSCLE_ACTIVITY		18	-0.36843303	-1.1928577	0.19620253	0.61603975	1.0	1775	tags=33%, list=11%, signal=37%	
GOBP_NEGATIVE_REGULATION_OF_CELL_MATRIX_ADHESION	GOBP_NEGATIVE_REGULATION_OF_CELL_MATRIX_ADHESION		31	-0.32115102	-1.191895	0.16853933	0.61255974	1.0	417	tags=13%, list=3%, signal=13%	
GOBP_GLUTAMINE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS	GOBP_GLUTAMINE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS		20	-0.36362413	-1.1909724	0.22535211	0.6090248	1.0	737	tags=25%, list=5%, signal=26%	
GOBP_RELAXATION_OF_MUSCLE	GOBP_RELAXATION_OF_MUSCLE		21	-0.34636128	-1.1834375	0.2	0.62589926	1.0	896	tags=24%, list=6%, signal=25%	
GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS	GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS		22	-0.33938095	-1.182681	0.19444445	0.62215525	1.0	1879	tags=27%, list=12%, signal=31%	
GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE		103	-0.2354369	-1.1791211	0.125	0.6272091	1.0	12389	tags=100%, list=77%, signal=425%	
GOBP_MOTILE_CILIUM_ASSEMBLY	GOBP_MOTILE_CILIUM_ASSEMBLY		17	-0.37567136	-1.1788511	0.21710527	0.62200594	1.0	589	tags=18%, list=4%, signal=18%	
GOBP_REGULATION_OF_TORC1_SIGNALING	GOBP_REGULATION_OF_TORC1_SIGNALING		38	-0.2932735	-1.178543	0.18987341	0.6169035	1.0	2042	tags=21%, list=13%, signal=24%	
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		36	-0.3006844	-1.1755172	0.1375	0.61988133	1.0	946	tags=19%, list=6%, signal=21%	
GOBP_FOLIC_ACID_METABOLIC_PROCESS	GOBP_FOLIC_ACID_METABOLIC_PROCESS		17	-0.36889654	-1.1741458	0.23699422	0.6181759	1.0	2129	tags=35%, list=13%, signal=41%	
GOBP_FATTY_ACID_DERIVATIVE_CATABOLIC_PROCESS	GOBP_FATTY_ACID_DERIVATIVE_CATABOLIC_PROCESS		15	-0.38151878	-1.1716101	0.22459893	0.62001824	1.0	2313	tags=47%, list=14%, signal=54%	
GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION		17	-0.36735335	-1.1666611	0.25342464	0.62885994	1.0	417	tags=12%, list=3%, signal=12%	
GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION	GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION		144	-0.24248452	-1.1637127	0.0	0.6322475	1.0	2158	tags=28%, list=13%, signal=32%	
GOBP_MICROTUBULE_ANCHORING	GOBP_MICROTUBULE_ANCHORING		27	-0.31696028	-1.1631167	0.22807017	0.6283457	1.0	241	tags=7%, list=1%, signal=8%	
GOBP_NEGATIVE_REGULATION_OF_STEM_CELL_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_STEM_CELL_DIFFERENTIATION		18	-0.36048675	-1.1618812	0.24489796	0.62661767	1.0	1031	tags=22%, list=6%, signal=24%	
GOBP_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY	GOBP_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY		27	-0.3326855	-1.1610355	0.21428572	0.6234484	1.0	2041	tags=30%, list=13%, signal=34%	
