NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	GOBP_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE		21	0.76352274	1.7991712	0.0	0.004498072	0.148	1823	tags=48%, list=11%, signal=54%	
GOBP_T_CELL_CYTOKINE_PRODUCTION	GOBP_T_CELL_CYTOKINE_PRODUCTION		25	0.7555269	1.7980648	0.0011820331	0.0046096416	0.156	2782	tags=60%, list=17%, signal=72%	
GOBP_INTERFERON_GAMMA_PRODUCTION	GOBP_INTERFERON_GAMMA_PRODUCTION		74	0.6542662	1.7946804	0.0	0.0048718685	0.17	2802	tags=46%, list=17%, signal=55%	
GOBP_POSITIVE_CHEMOTAXIS	GOBP_POSITIVE_CHEMOTAXIS		47	0.67889	1.7933209	0.0	0.0049156263	0.177	2398	tags=49%, list=15%, signal=57%	
GOBP_RESPONSE_TO_INTERFERON_ALPHA	GOBP_RESPONSE_TO_INTERFERON_ALPHA		20	0.77778846	1.7897418	0.0	0.005379814	0.196	1057	tags=45%, list=7%, signal=48%	
GOBP_REGULATION_OF_CELLULAR_EXTRAVASATION	GOBP_REGULATION_OF_CELLULAR_EXTRAVASATION		25	0.7509767	1.7891256	0.0	0.0052625462	0.197	2075	tags=52%, list=13%, signal=60%	
GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY		44	0.6889173	1.7886318	0.0	0.0051747905	0.199	2136	tags=48%, list=13%, signal=55%	
GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE		47	0.6788013	1.7863507	0.0	0.005298846	0.209	2640	tags=45%, list=16%, signal=53%	
GOBP_POSITIVE_REGULATION_OF_CELL_KILLING	GOBP_POSITIVE_REGULATION_OF_CELL_KILLING		35	0.7125893	1.7836043	0.0	0.0056418995	0.227	2764	tags=51%, list=17%, signal=62%	
GOBP_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	GOBP_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE		80	0.647414	1.783116	0.0	0.005551392	0.229	2782	tags=39%, list=17%, signal=47%	
GOBP_T_CELL_MIGRATION	GOBP_T_CELL_MIGRATION		48	0.6870932	1.7817509	0.0	0.0055723717	0.233	2238	tags=44%, list=14%, signal=51%	
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY		36	0.7111011	1.7813007	0.0	0.005591919	0.24	2826	tags=61%, list=17%, signal=74%	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION		19	0.78106433	1.7809683	0.0	0.005467654	0.24	1554	tags=42%, list=10%, signal=47%	
GOBP_MODULATION_BY_SYMBIONT_OF_ENTRY_INTO_HOST	GOBP_MODULATION_BY_SYMBIONT_OF_ENTRY_INTO_HOST		38	0.6965214	1.7798239	0.0	0.005569788	0.249	2957	tags=50%, list=18%, signal=61%	
GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN		154	0.6172844	1.7796276	0.0	0.0054706754	0.25	2417	tags=35%, list=15%, signal=41%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY		87	0.64494294	1.7740215	0.0	0.0060666767	0.278	2782	tags=39%, list=17%, signal=47%	
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY		30	0.7070104	1.7698787	0.0	0.0067695803	0.305	2640	tags=57%, list=16%, signal=68%	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION		64	0.65521634	1.7666007	0.0	0.0072430903	0.331	2398	tags=39%, list=15%, signal=46%	
GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION	GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION		75	0.6534223	1.7650106	0.0	0.0074447617	0.34	2866	tags=44%, list=18%, signal=53%	
GOBP_REGULATION_OF_VIRAL_LIFE_CYCLE	GOBP_REGULATION_OF_VIRAL_LIFE_CYCLE		126	0.624127	1.7643762	0.0	0.007461245	0.347	2764	tags=38%, list=17%, signal=46%	
GOBP_COLLAGEN_FIBRIL_ORGANIZATION	GOBP_COLLAGEN_FIBRIL_ORGANIZATION		44	0.6839468	1.7616112	0.0	0.007911719	0.367	2346	tags=50%, list=15%, signal=58%	
GOBP_TYPE_2_IMMUNE_RESPONSE	GOBP_TYPE_2_IMMUNE_RESPONSE		23	0.7451116	1.7610708	0.0	0.007884652	0.371	1823	tags=43%, list=11%, signal=49%	
GOBP_CELLULAR_DEFENSE_RESPONSE	GOBP_CELLULAR_DEFENSE_RESPONSE		26	0.73267436	1.7587442	0.0	0.0081938775	0.387	1602	tags=38%, list=10%, signal=43%	
GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL		23	0.74011695	1.757806	0.0	0.00814651	0.389	928	tags=35%, list=6%, signal=37%	
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE		17	0.7889506	1.7563393	0.0	0.008262242	0.395	1476	tags=53%, list=9%, signal=58%	
GOBP_NEUROINFLAMMATORY_RESPONSE	GOBP_NEUROINFLAMMATORY_RESPONSE		25	0.7197273	1.7537812	0.0	0.008675945	0.411	1591	tags=36%, list=10%, signal=40%	
GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION		47	0.66848916	1.7517407	0.0010881393	0.00898133	0.432	1910	tags=32%, list=12%, signal=36%	
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE		40	0.67790955	1.7495589	0.0	0.00930712	0.446	2186	tags=45%, list=14%, signal=52%	
GOBP_INTERLEUKIN_1_BETA_PRODUCTION	GOBP_INTERLEUKIN_1_BETA_PRODUCTION		67	0.6425721	1.7484087	0.0	0.009366419	0.453	2760	tags=45%, list=17%, signal=54%	
GOBP_REGULATORY_T_CELL_DIFFERENTIATION	GOBP_REGULATORY_T_CELL_DIFFERENTIATION		22	0.74682087	1.7481732	0.0	0.009259887	0.455	1060	tags=36%, list=7%, signal=39%	
GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION		41	0.6705108	1.7407496	0.0	0.010912767	0.515	2355	tags=39%, list=15%, signal=46%	
GOBP_CELLULAR_RESPONSE_TO_RETINOIC_ACID	GOBP_CELLULAR_RESPONSE_TO_RETINOIC_ACID		46	0.66176194	1.7352079	0.0	0.012010001	0.555	1361	tags=37%, list=8%, signal=40%	
GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION		69	0.6407359	1.7345045	0.0	0.011980876	0.561	2691	tags=38%, list=17%, signal=45%	
GOBP_MALE_MEIOTIC_NUCLEAR_DIVISION	GOBP_MALE_MEIOTIC_NUCLEAR_DIVISION		36	0.67924213	1.7325099	0.0	0.012385554	0.58	2997	tags=47%, list=19%, signal=58%	
GOBP_INTERLEUKIN_6_PRODUCTION	GOBP_INTERLEUKIN_6_PRODUCTION		104	0.61600065	1.729476	0.0	0.01317611	0.604	2398	tags=37%, list=15%, signal=43%	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION		46	0.6588677	1.7285398	0.0	0.013077372	0.608	2674	tags=46%, list=17%, signal=55%	
GOBP_INTERLEUKIN_1_PRODUCTION	GOBP_INTERLEUKIN_1_PRODUCTION		80	0.62619245	1.7275425	0.0	0.0131818745	0.613	2760	tags=43%, list=17%, signal=51%	
GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION		18	0.77024096	1.7232972	0.0012690355	0.014230305	0.645	2782	tags=61%, list=17%, signal=74%	
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS		50	0.6516633	1.7177333	0.0	0.015666667	0.685	3058	tags=50%, list=19%, signal=61%	
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY		19	0.75295144	1.7177097	0.0012004802	0.0154619375	0.686	2008	tags=58%, list=12%, signal=66%	
GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION		35	0.6861572	1.7175051	0.0011037528	0.0153007	0.687	1910	tags=34%, list=12%, signal=39%	
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION		20	0.7428488	1.7171909	0.0	0.015193504	0.691	2327	tags=50%, list=14%, signal=58%	
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION		322	0.5900503	1.7167827	0.0	0.015052164	0.694	2691	tags=36%, list=17%, signal=42%	
GOBP_LIVER_MORPHOGENESIS	GOBP_LIVER_MORPHOGENESIS		17	0.77170944	1.7167468	0.0	0.014854109	0.694	1778	tags=41%, list=11%, signal=46%	
GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION	GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION		45	0.6545179	1.716349	0.0	0.014817218	0.698	1075	tags=24%, list=7%, signal=26%	
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE		132	0.6067538	1.7154363	0.0	0.014934124	0.71	3064	tags=37%, list=19%, signal=45%	
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION		56	0.635219	1.7150253	0.0	0.014815216	0.711	2354	tags=34%, list=15%, signal=40%	
GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY	GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY		169	0.5985591	1.714062	0.0	0.01493012	0.721	2782	tags=36%, list=17%, signal=43%	
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION		308	0.5898542	1.7132702	0.0	0.014916694	0.726	2918	tags=43%, list=18%, signal=51%	
GOBP_MONONUCLEAR_CELL_MIGRATION	GOBP_MONONUCLEAR_CELL_MIGRATION		131	0.60213566	1.7105687	0.0	0.015667839	0.744	2765	tags=41%, list=17%, signal=49%	
GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN	GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN		59	0.63399357	1.7073028	0.0	0.016533973	0.767	2482	tags=42%, list=15%, signal=50%	
GOBP_DEFENSE_RESPONSE_TO_VIRUS	GOBP_DEFENSE_RESPONSE_TO_VIRUS		198	0.5970934	1.7056998	0.0	0.016765023	0.776	2957	tags=39%, list=18%, signal=47%	
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY		16	0.7685529	1.7027402	0.0	0.017456884	0.795	1861	tags=56%, list=12%, signal=64%	
GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION		46	0.6581629	1.7020998	0.0	0.01738214	0.797	2691	tags=41%, list=17%, signal=49%	
GOBP_T_CELL_CHEMOTAXIS	GOBP_T_CELL_CHEMOTAXIS		17	0.7637636	1.7019099	0.0024630541	0.017214237	0.797	1266	tags=41%, list=8%, signal=45%	
GOBP_RESPONSE_TO_INTERFERON_BETA	GOBP_RESPONSE_TO_INTERFERON_BETA		24	0.71373856	1.6997999	0.0011723329	0.017689515	0.809	2230	tags=50%, list=14%, signal=58%	
GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION		45	0.6585446	1.6995035	0.0	0.017615106	0.812	1910	tags=31%, list=12%, signal=35%	
GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION		105	0.6121849	1.6957698	0.0	0.018731536	0.832	2379	tags=34%, list=15%, signal=40%	
GOBP_MONOCYTE_CHEMOTAXIS	GOBP_MONOCYTE_CHEMOTAXIS		36	0.6693765	1.6955135	0.0010881393	0.01857617	0.835	2546	tags=50%, list=16%, signal=59%	
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST		27	0.69868934	1.6939886	0.0023041475	0.018905617	0.845	3757	tags=59%, list=23%, signal=77%	
GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS		274	0.5844517	1.6916924	0.0	0.019664615	0.855	2866	tags=36%, list=18%, signal=43%	
GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES		30	0.7049931	1.6916857	0.001150748	0.019465193	0.855	2421	tags=50%, list=15%, signal=59%	
GOBP_LEUKOCYTE_TETHERING_OR_ROLLING	GOBP_LEUKOCYTE_TETHERING_OR_ROLLING		22	0.7172494	1.689068	0.0023809525	0.020230036	0.864	928	tags=27%, list=6%, signal=29%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL		18	0.7323932	1.6864547	0.0012150669	0.020874297	0.878	928	tags=33%, list=6%, signal=35%	
GOBP_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS		175	0.5915835	1.6856973	0.0	0.02097257	0.88	2417	tags=32%, list=15%, signal=37%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN		16	0.75883377	1.6848083	0.001261034	0.021153644	0.885	2640	tags=63%, list=16%, signal=75%	
GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY		24	0.70932454	1.6796969	0.002352941	0.02307209	0.904	2764	tags=54%, list=17%, signal=65%	
GOBP_FLUID_TRANSPORT	GOBP_FLUID_TRANSPORT		20	0.71930283	1.678565	0.0	0.023394596	0.906	1597	tags=45%, list=10%, signal=50%	
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS		87	0.6044135	1.6782991	0.0	0.023299947	0.907	2826	tags=39%, list=17%, signal=47%	
GOBP_NEGATIVE_REGULATION_OF_CELL_KILLING	GOBP_NEGATIVE_REGULATION_OF_CELL_KILLING		17	0.74932384	1.6782757	0.0	0.023098633	0.907	2640	tags=65%, list=16%, signal=77%	
GOBP_POSITIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION		44	0.6461798	1.674686	0.0	0.02429645	0.921	2782	tags=43%, list=17%, signal=52%	
GOBP_COLLAGEN_METABOLIC_PROCESS	GOBP_COLLAGEN_METABOLIC_PROCESS		85	0.61274153	1.6744955	0.0	0.024142433	0.922	2354	tags=39%, list=15%, signal=45%	
GOBP_T_CELL_MEDIATED_CYTOTOXICITY	GOBP_T_CELL_MEDIATED_CYTOTOXICITY		30	0.68617487	1.673769	0.0011337869	0.024210993	0.924	2764	tags=50%, list=17%, signal=60%	
GOBP_DENDRITIC_CELL_CHEMOTAXIS	GOBP_DENDRITIC_CELL_CHEMOTAXIS		15	0.7523922	1.6733934	0.0012738854	0.024156969	0.926	2601	tags=67%, list=16%, signal=79%	
GOBP_CHROMOSOME_ORGANIZATION_INVOLVED_IN_MEIOTIC_CELL_CYCLE	GOBP_CHROMOSOME_ORGANIZATION_INVOLVED_IN_MEIOTIC_CELL_CYCLE		52	0.6362812	1.6731977	0.0010570824	0.024034621	0.926	1075	tags=21%, list=7%, signal=23%	
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS		51	0.63645345	1.6728375	0.0	0.024068024	0.93	2802	tags=33%, list=17%, signal=40%	
GOBP_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	GOBP_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY		50	0.6353548	1.6717968	0.0	0.024287289	0.932	2417	tags=32%, list=15%, signal=38%	
GOBP_CORNIFICATION	GOBP_CORNIFICATION		49	0.6312121	1.6715108	0.0010787486	0.024150262	0.933	2451	tags=41%, list=15%, signal=48%	
