NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME		60	0.4201635	1.5136843	0.020134227	0.96457654	1.0	5290	tags=53%, list=33%, signal=79%	
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION		30	0.48185566	1.5129467	0.018382354	0.9492121	1.0	2660	tags=27%, list=16%, signal=32%	
GOBP_MRNA_3_END_PROCESSING	GOBP_MRNA_3_END_PROCESSING		98	0.38660493	1.5081718	0.011290323	0.9646712	1.0	5495	tags=47%, list=34%, signal=71%	
GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION		15	0.5668835	1.5072451	0.05147059	0.95180917	1.0	2150	tags=40%, list=13%, signal=46%	
GOBP_MITOTIC_SPINDLE_ASSEMBLY	GOBP_MITOTIC_SPINDLE_ASSEMBLY		64	0.41309536	1.5051178	0.026533997	0.94759226	1.0	4254	tags=44%, list=26%, signal=59%	
GOBP_GLYCOLIPID_BIOSYNTHETIC_PROCESS	GOBP_GLYCOLIPID_BIOSYNTHETIC_PROCESS		59	0.42037585	1.5042723	0.03242321	0.9354063	1.0	2066	tags=24%, list=13%, signal=27%	
GOBP_RNA_EXPORT_FROM_NUCLEUS	GOBP_RNA_EXPORT_FROM_NUCLEUS		131	0.36198843	1.502964	0.004950495	0.9264521	1.0	5428	tags=44%, list=34%, signal=66%	
GOBP_RNA_SPLICING	GOBP_RNA_SPLICING		437	0.31893578	1.4962491	0.0013679891	0.9549689	1.0	5692	tags=44%, list=35%, signal=66%	
GOBP_REGULATION_OF_HAIR_CYCLE	GOBP_REGULATION_OF_HAIR_CYCLE		22	0.5214611	1.4944618	0.048327137	0.9499056	1.0	18	tags=9%, list=0%, signal=9%	
GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS	GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS		47	0.4291282	1.4943662	0.020547945	0.9334046	1.0	5174	tags=47%, list=32%, signal=69%	
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION	GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION		25	0.5116474	1.4926128	0.037523452	0.92824596	1.0	3078	tags=40%, list=19%, signal=49%	
GOBP_MRNA_CIS_SPLICING_VIA_SPLICEOSOME	GOBP_MRNA_CIS_SPLICING_VIA_SPLICEOSOME		28	0.4871236	1.490565	0.040707964	0.9255453	1.0	3407	tags=36%, list=21%, signal=45%	
GOBP_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_SIGNALING_PATHWAY	GOBP_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_SIGNALING_PATHWAY		40	0.44482437	1.4899913	0.03812825	0.9133212	1.0	3086	tags=33%, list=19%, signal=40%	
GOBP_V_D_J_RECOMBINATION	GOBP_V_D_J_RECOMBINATION		15	0.5711086	1.4862896	0.047169812	0.9221603	1.0	3356	tags=53%, list=21%, signal=67%	
GOBP_HISTONE_H2A_MONOUBIQUITINATION	GOBP_HISTONE_H2A_MONOUBIQUITINATION		17	0.5495646	1.4811916	0.05308219	0.9405585	1.0	1650	tags=29%, list=10%, signal=33%	
GOBP_WATER_HOMEOSTASIS	GOBP_WATER_HOMEOSTASIS		56	0.41265073	1.4809965	0.02529511	0.9265443	1.0	1226	tags=14%, list=8%, signal=15%	
GOBP_NEUROTRANSMITTER_METABOLIC_PROCESS	GOBP_NEUROTRANSMITTER_METABOLIC_PROCESS		21	0.5144078	1.4760606	0.04693141	0.9445248	1.0	181	tags=14%, list=1%, signal=14%	
GOBP_DNA_TEMPLATED_TRANSCRIPTION_TERMINATION	GOBP_DNA_TEMPLATED_TRANSCRIPTION_TERMINATION		75	0.3931016	1.4758635	0.014423077	0.9307503	1.0	5262	tags=40%, list=33%, signal=59%	
GOBP_TRNA_METHYLATION	GOBP_TRNA_METHYLATION		40	0.4473809	1.4715472	0.022491349	0.94576514	1.0	5179	tags=52%, list=32%, signal=77%	
GOBP_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND	GOBP_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND		57	0.4152473	1.4714304	0.018181818	0.9320859	1.0	203	tags=11%, list=1%, signal=11%	
GOBP_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION		42	0.4359343	1.4694234	0.046979867	0.9305953	1.0	2415	tags=29%, list=15%, signal=34%	
GOBP_POSITIVE_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION	GOBP_POSITIVE_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION		34	0.4555139	1.4672513	0.05972696	0.9309511	1.0	2105	tags=29%, list=13%, signal=34%	
GOBP_NEGATIVE_REGULATION_OF_RNA_CATABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_RNA_CATABOLIC_PROCESS		65	0.39882043	1.465429	0.028475711	0.9291006	1.0	4912	tags=35%, list=30%, signal=51%	
GOBP_MEIOTIC_CHROMOSOME_SEGREGATION	GOBP_MEIOTIC_CHROMOSOME_SEGREGATION		69	0.3997658	1.4653258	0.027732464	0.91617775	1.0	4376	tags=48%, list=27%, signal=65%	
GOBP_SPINDLE_ASSEMBLY	GOBP_SPINDLE_ASSEMBLY		111	0.36365545	1.4636544	0.01910828	0.9141662	1.0	4254	tags=38%, list=26%, signal=51%	
GOBP_CHROMOSOME_SEGREGATION	GOBP_CHROMOSOME_SEGREGATION		302	0.32293853	1.4626752	0.0014430014	0.9082225	1.0	4016	tags=35%, list=25%, signal=46%	
GOBP_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	GOBP_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY		31	0.45737913	1.4607441	0.050541516	0.9080888	1.0	196	tags=10%, list=1%, signal=10%	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION		22	0.50157064	1.4593838	0.066787004	0.90445995	1.0	2121	tags=36%, list=13%, signal=42%	
GOBP_RESPONSE_TO_AUDITORY_STIMULUS	GOBP_RESPONSE_TO_AUDITORY_STIMULUS		17	0.53243643	1.4569992	0.084870845	0.9075866	1.0	1296	tags=29%, list=8%, signal=32%	
GOBP_HISTONE_MRNA_METABOLIC_PROCESS	GOBP_HISTONE_MRNA_METABOLIC_PROCESS		24	0.48379564	1.4541696	0.05595668	0.9133065	1.0	5569	tags=63%, list=34%, signal=95%	
GOBP_MITOTIC_SPINDLE_ORGANIZATION	GOBP_MITOTIC_SPINDLE_ORGANIZATION		115	0.35657695	1.4533678	0.022222223	0.9062729	1.0	4004	tags=36%, list=25%, signal=47%	
GOBP_MEMBRANE_RAFT_ORGANIZATION	GOBP_MEMBRANE_RAFT_ORGANIZATION		20	0.5097194	1.4497877	0.07495429	0.9168091	1.0	131	tags=10%, list=1%, signal=10%	
GOBP_MODULATION_BY_VIRUS_OF_HOST_CELLULAR_PROCESS	GOBP_MODULATION_BY_VIRUS_OF_HOST_CELLULAR_PROCESS		18	0.5234953	1.4494144	0.0636833	0.90733486	1.0	805	tags=17%, list=5%, signal=18%	
GOBP_NUCLEAR_CHROMOSOME_SEGREGATION	GOBP_NUCLEAR_CHROMOSOME_SEGREGATION		242	0.32641664	1.4468915	0.007052186	0.9114275	1.0	4016	tags=36%, list=25%, signal=47%	
GOBP_TERMINATION_OF_RNA_POLYMERASE_I_TRANSCRIPTION	GOBP_TERMINATION_OF_RNA_POLYMERASE_I_TRANSCRIPTION		31	0.45376027	1.4456917	0.049122807	0.9078108	1.0	2056	tags=23%, list=13%, signal=26%	
GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION	GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION		23	0.4847809	1.4451336	0.06423611	0.8999838	1.0	3255	tags=30%, list=20%, signal=38%	
GOBP_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	GOBP_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL		18	0.5186348	1.4426196	0.08781362	0.90422994	1.0	1377	tags=28%, list=9%, signal=30%	
GOBP_RNA_3_END_PROCESSING	GOBP_RNA_3_END_PROCESSING		142	0.34933946	1.4419674	0.014084507	0.8979476	1.0	5409	tags=43%, list=33%, signal=64%	
GOBP_MRNA_PROCESSING	GOBP_MRNA_PROCESSING		494	0.30471957	1.4413474	0.0	0.8908649	1.0	5688	tags=43%, list=35%, signal=65%	
GOBP_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY		15	0.53787005	1.440735	0.07462686	0.8843083	1.0	2173	tags=33%, list=13%, signal=38%	
GOBP_CELLULAR_RESPONSE_TO_INTERFERON_BETA	GOBP_CELLULAR_RESPONSE_TO_INTERFERON_BETA		15	0.5416345	1.4397591	0.061946902	0.8803137	1.0	3044	tags=40%, list=19%, signal=49%	
GOBP_TRNA_MODIFICATION	GOBP_TRNA_MODIFICATION		88	0.3674597	1.4370852	0.01791531	0.886555	1.0	5179	tags=44%, list=32%, signal=65%	
GOBP_POSITIVE_REGULATION_OF_MONOOXYGENASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_MONOOXYGENASE_ACTIVITY		25	0.4800957	1.4366592	0.072072074	0.87908757	1.0	1012	tags=20%, list=6%, signal=21%	
GOBP_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	GOBP_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN		54	0.40145674	1.4362926	0.029950082	0.8715862	1.0	3361	tags=35%, list=21%, signal=44%	
GOBP_REGULATION_OF_FIBROBLAST_MIGRATION	GOBP_REGULATION_OF_FIBROBLAST_MIGRATION		34	0.44962388	1.4354175	0.056338027	0.86711276	1.0	2358	tags=24%, list=15%, signal=27%	
GOBP_POSITIVE_REGULATION_OF_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE	GOBP_POSITIVE_REGULATION_OF_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE		33	0.44802454	1.4336421	0.054195803	0.8678148	1.0	2638	tags=27%, list=16%, signal=33%	
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS		350	0.30921814	1.432885	0.0	0.8629451	1.0	5688	tags=42%, list=35%, signal=64%	
GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION		18	0.5143382	1.4325055	0.08377896	0.85588664	1.0	3243	tags=50%, list=20%, signal=62%	
GOBP_MITOTIC_SISTER_CHROMATID_COHESION	GOBP_MITOTIC_SISTER_CHROMATID_COHESION		26	0.47454968	1.4276912	0.071174376	0.87544537	1.0	3916	tags=58%, list=24%, signal=76%	
GOBP_SPINDLE_ORGANIZATION	GOBP_SPINDLE_ORGANIZATION		176	0.33595952	1.427142	0.009202454	0.8693074	1.0	4289	tags=35%, list=27%, signal=47%	
GOBP_CENTROSOME_DUPLICATION	GOBP_CENTROSOME_DUPLICATION		70	0.3823908	1.4266535	0.047854785	0.8632105	1.0	5430	tags=51%, list=34%, signal=77%	
GOBP_CELL_AGGREGATION	GOBP_CELL_AGGREGATION		15	0.5372525	1.4239994	0.09090909	0.87021834	1.0	1653	tags=33%, list=10%, signal=37%	
GOBP_NEGATIVE_REGULATION_OF_DNA_RECOMBINATION	GOBP_NEGATIVE_REGULATION_OF_DNA_RECOMBINATION		40	0.4273808	1.4236212	0.04639175	0.86366814	1.0	2320	tags=33%, list=14%, signal=38%	
GOBP_PROTEIN_HETEROOLIGOMERIZATION	GOBP_PROTEIN_HETEROOLIGOMERIZATION		19	0.50367075	1.4208206	0.08139535	0.8711447	1.0	3147	tags=42%, list=19%, signal=52%	
GOBP_CHONDROCYTE_PROLIFERATION	GOBP_CHONDROCYTE_PROLIFERATION		15	0.5374946	1.420501	0.072106265	0.8643628	1.0	1549	tags=27%, list=10%, signal=29%	
GOBP_NEGATIVE_REGULATION_OF_DNA_REPAIR	GOBP_NEGATIVE_REGULATION_OF_DNA_REPAIR		35	0.4376662	1.4186374	0.05952381	0.8664655	1.0	2320	tags=31%, list=14%, signal=37%	
GOBP_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	GOBP_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME		46	0.41353652	1.4174323	0.047058824	0.8649578	1.0	5290	tags=54%, list=33%, signal=81%	
GOBP_FEAR_RESPONSE	GOBP_FEAR_RESPONSE		23	0.47862032	1.4167575	0.072566375	0.8604478	1.0	3173	tags=26%, list=20%, signal=32%	
GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME		85	0.36972293	1.4155929	0.035256412	0.858615	1.0	5409	tags=49%, list=33%, signal=74%	
GOBP_MITOTIC_NUCLEAR_DIVISION	GOBP_MITOTIC_NUCLEAR_DIVISION		276	0.31601468	1.4155121	0.0014430014	0.8508748	1.0	4015	tags=33%, list=25%, signal=44%	
GOBP_REGULATION_OF_TRANSLATIONAL_ELONGATION	GOBP_REGULATION_OF_TRANSLATIONAL_ELONGATION		18	0.5104641	1.4151107	0.08287293	0.8451561	1.0	2680	tags=39%, list=17%, signal=47%	
GOBP_REGULATION_OF_PROTEIN_POLYUBIQUITINATION	GOBP_REGULATION_OF_PROTEIN_POLYUBIQUITINATION		22	0.488186	1.4123906	0.06737588	0.8530491	1.0	2456	tags=41%, list=15%, signal=48%	
GOBP_MRNA_METHYLATION	GOBP_MRNA_METHYLATION		16	0.5195382	1.4122047	0.104395606	0.84626895	1.0	3842	tags=63%, list=24%, signal=82%	
GOBP_SISTER_CHROMATID_SEGREGATION	GOBP_SISTER_CHROMATID_SEGREGATION		185	0.3298332	1.4080673	0.010401188	0.8624215	1.0	4015	tags=35%, list=25%, signal=46%	
GOBP_RNA_POLYMERASE_II_PREINITIATION_COMPLEX_ASSEMBLY	GOBP_RNA_POLYMERASE_II_PREINITIATION_COMPLEX_ASSEMBLY		23	0.4801258	1.4078051	0.06920415	0.85606426	1.0	3243	tags=35%, list=20%, signal=43%	
GOBP_LENS_FIBER_CELL_DIFFERENTIATION	GOBP_LENS_FIBER_CELL_DIFFERENTIATION		24	0.48169482	1.4074754	0.08629441	0.8501827	1.0	2188	tags=29%, list=14%, signal=34%	
GOBP_DNA_RECOMBINATION	GOBP_DNA_RECOMBINATION		262	0.31407464	1.4056699	0.0057803467	0.8530829	1.0	4618	tags=38%, list=29%, signal=53%	
GOBP_PROTEIN_MONOUBIQUITINATION	GOBP_PROTEIN_MONOUBIQUITINATION		66	0.3832379	1.4048424	0.03642384	0.8503615	1.0	4269	tags=33%, list=26%, signal=45%	
GOBP_PROTEIN_LOCALIZATION_TO_KINETOCHORE	GOBP_PROTEIN_LOCALIZATION_TO_KINETOCHORE		19	0.4956822	1.4037637	0.09581882	0.8493039	1.0	3078	tags=42%, list=19%, signal=52%	
GOBP_NEGATIVE_REGULATION_OF_DNA_REPLICATION	GOBP_NEGATIVE_REGULATION_OF_DNA_REPLICATION		32	0.43888408	1.4026656	0.06934307	0.848159	1.0	3410	tags=31%, list=21%, signal=40%	
GOBP_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	GOBP_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT		46	0.40832356	1.4025642	0.044444446	0.84124875	1.0	853	tags=15%, list=5%, signal=16%	
GOBP_TRNA_METABOLIC_PROCESS	GOBP_TRNA_METABOLIC_PROCESS		177	0.3279593	1.4023036	0.016897082	0.83554816	1.0	4500	tags=33%, list=28%, signal=45%	
GOBP_MRNA_MODIFICATION	GOBP_MRNA_MODIFICATION		23	0.47607693	1.4009565	0.097222224	0.83597934	1.0	4187	tags=61%, list=26%, signal=82%	
GOBP_NEUROTRANSMITTER_UPTAKE	GOBP_NEUROTRANSMITTER_UPTAKE		24	0.4705129	1.4000549	0.08934708	0.83391476	1.0	3027	tags=29%, list=19%, signal=36%	
